Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Customer_Age,Customer_Loyalty_Tier,Location,Store_ID,Product_SKU,Product_Category,Purchase_Amount,Payment_Method,Device_Type,IP_Address,Fraud_Flag,Footfall_Count
104d296a-1717-4ac3-bf25-c99356db5c1c,8392b2ea-ab17-4e25-bece-bfe291a8cad5,2025-05-11,22:17:38,25,Gold,Sydney,BOUTIQUE-SHANGHAI,ORION-CONCEAL-09,Blush,57.54,Debit Card,Desktop,230.26.70.225,0,62
b14b426c-6579-49be-be9f-d0a54ce581cd,99afc1af-49d9-4349-90f4-71a219b8dac1,2025-05-14,20:25:17,37,Silver,Cannes,FLAGSHIP-ROME,GALAXIA-SET-08,Blush,289.52,Gift Card,Mobile,109.241.167.154,0,388
2d243be9-11d1-49aa-ba92-3615f744de23,71d04d23-5196-4083-8d66-20a52b373aad,2025-02-15,14:49:55,46,Bronze,New York,POPUP-MILAN,STELLAR-FOUND-03,Eyeliner,104.19,Gift Card,Desktop,129.60.123.201,0,317
8a8ef429-ebbf-4d7e-b263-10663c966a0f,27f8feed-96f9-4cd0-acd3-e8d185c0cd97,2025-04-01,11:47:37,62,Bronze,Geneva,POPUP-MILAN,GALAXIA-SET-08,Eyeliner,62.21,Credit Card,Tablet,97.197.242.181,0,469
33858931-47fa-4637-8813-09b87284344f,0eedb1e0-3286-405d-bf43-536cd7348791,2025-03-22,16:28:26,63,Bronze,Singapore,CONCESSION-LONDON,COSMIC-HIGHLIGHT-06,Serum,123.12,Mobile Payment,Laptop,80.162.40.109,0,315
09231220-548b-4081-a6ca-b72cca4bedaf,5a325d12-1c42-4a31-aab1-b1404917a73c,2025-07-08,05:11:54,27,Bronze,Tokyo,BOUTIQUE-NYC,CELESTE-EYE-05,Setting Spray,246.57,Credit Card,Tablet,245.85.142.73,0,65
f56328d5-2086-4c4c-b77a-11366efb0e9f,eed22cc7-798b-4038-ab15-23e61310f5d2,2025-08-01,00:08:46,,Silver,Zurich,CONCESSION-SINGAPORE,STELLAR-FOUND-03,Serum,238.11,Debit Card,Tablet,216.223.226.250,0,141
9751b57e-c95a-4fce-85d8-4bd1428c7d8f,26b70dd9-2be3-4054-905a-778ec520f93d,2025-05-27,07:42:16,51,Bronze,Geneva,CONCESSION-LONDON,ECLIPSE-EYE-10,Serum,102.21,Gift Card,Tablet,178.128.61.222,0,297
1d9f6c71-524d-4701-8b98-bd1f9e086ec2,566a3fff-63cc-41f7-8242-5f43300c5029,2025-03-03,23:44:47,43,Bronze,Dubai,BOUTIQUE-NYC,ECLIPSE-EYE-10,Setting Spray,99.2,Debit Card,Desktop,167.178.91.12,0,68
41d554a0-0e4c-41d2-822b-16ed475e20e6,2c9bb790-0534-4f44-ae30-b243d126b437,2025-03-22,02:13:10,58,Gold,Monaco,BOUTIQUE-DUBAI,SOLAR-BLUSH-04,Eyeshadow Palette,210.64,Mobile Payment,Tablet,222.187.238.177,0,409
f57febd5-7213-4de5-9564-3a1bd280161f,2c192ffa-ab3c-4101-8f71-051919ab06c2,2025-07-26,12:06:06,20,VIP,Sydney,CONCESSION-SINGAPORE,ECLIPSE-EYE-10,Concealer,164.52,Credit Card,Mobile,187.217.109.97,0,439
6e62a3ae-03c3-4ea3-900a-b629aaf56770,a959c17f-cb89-4fb3-849d-e1f84d7d9b6a,2025-02-21,02:59:56,23,Silver,Miami,CONCESSION-LONDON,LUNAR-MASC-02,Setting Spray,248.07,Debit Card,Laptop,98.191.91.5,0,437
50248aca-e437-4efd-b7e6-d196b6b53484,eece1030-beec-4e29-aa05-31409921df91,2025-03-09,15:35:03,22,Bronze,Rome,CONCESSION-SINGAPORE,CELESTE-EYE-05,Highlighter,56.03,Credit Card,Desktop,51.226.184.99,0,463
a4d55464-577a-49d8-9775-2f30dcc31ffe,e1f51f1a-7283-4cff-b9b8-627fcc9687bd,2025-06-29,00:49:25,22,Bronze,New York,CONCESSION-SINGAPORE,LUNAR-MASC-02,Concealer,202.6,Gift Card,Tablet,2.158.168.48,0,152
0dd36ee7-3515-4180-abe6-c3f9447ffcf3,7911a405-8db1-49e0-bfa4-ed52edd46f14,2025-04-10,16:48:05,64,VIP,Shanghai,POPUP-TOKYO,NEBULA-SERUM-07,Lipstick,232.67,Debit Card,Mobile,234.188.129.6,0,144
8441f19a-4573-4ab3-9dee-314f612b6582,18cb73e9-44da-45d3-941c-0903e4a1a33e,2025-05-21,03:16:39,40,Bronze,Tokyo,BOUTIQUE-SHANGHAI,SOLAR-BLUSH-04,Eyeshadow Palette,298.35,Mobile Payment,Laptop,156.139.17.140,0,479
728eb748-e497-4c6e-ba2e-4c5a6784ce05,c8a68739-99fe-4dbd-9901-3a1322bd7084,2025-06-01,04:05:41,26,Bronze,Los Angeles,POPUP-TOKYO,SOLAR-BLUSH-04,Lipstick,219.7,Credit Card,Tablet,165.245.203.22,0,332
b905b0ec-1aa1-41b3-8a42-ac2a1d885951,09139ae0-be91-4823-bc5d-bbaed51655bc,2025-06-10,12:19:14,52,Silver,Monaco,BOUTIQUE-NYC,ECLIPSE-EYE-10,Eyeliner,107.96,Credit Card,Laptop,255.129.140.29,0,478
e01943d6-3265-4846-97d6-6759e8b27621,6e7504d4-dc99-4a27-9cb1-0999b33de792,2025-05-12,07:47:18,37,Silver,London,FLAGSHIP-PARIS,STELLAR-FOUND-03,Foundation,77.05,Mobile Payment,Desktop,249.15.241.232,0,262
d5dca143-a9d1-4e9e-9aec-25f0f9a1bf3f,da0f698f-1468-48c2-9cc9-ac9db4f5998c,2025-03-26,14:40:08,,Silver,Shanghai,FLAGSHIP-LA,NEBULA-SERUM-07,Blush,210.23,Debit Card,Desktop,126.88.242.53,0,86
5ec219c8-d902-4c3a-8c10-d3a931d5a3d5,25bba9f8-cab2-4641-b212-880a2e5b83e3,2025-05-19,04:33:53,52,Bronze,Shanghai,FLAGSHIP-ROME,COSMIC-HIGHLIGHT-06,Lipstick,180.8,Debit Card,Mobile,10.189.14.78,0,442
bc723c04-a842-4026-8df7-ab57bcbb7524,f62347d2-bd78-49f6-95ea-451df5909763,2025-05-04,05:01:02,35,None,San Francisco,FLAGSHIP-PARIS,CELESTE-EYE-05,Mascara,274.79,Credit Card,Desktop,181.90.67.42,0,110
ce9e672d-bec7-4ed0-a3f6-b4911a7c680b,888407b9-09f5-484f-88ba-03492dd7d85a,2025-05-08,21:22:55,34,VIP,Zurich,FLAGSHIP-LA,CELESTE-EYE-05,Serum,231.65,Mobile Payment,Mobile,108.61.28.227,0,340
b127a6a3-44de-4ee3-9b3b-2589619e1dad,176fdff9-d461-4571-8a25-76dad6639066,2025-07-09,10:55:30,41,Bronze,Miami,BOUTIQUE-NYC,ORION-CONCEAL-09,Highlighter,177.44,Credit Card,Tablet,164.31.160.49,0,411
1c0254e8-6341-45c4-824c-f76c8170fde0,919311e3-e1c4-492e-b80a-99fea50e8035,2025-07-16,14:55:34,20,Gold,Geneva,BOUTIQUE-NYC,GALAXIA-SET-08,Lipstick,150.9,Credit Card,Laptop,220.142.99.8,0,352
c9b85f53-0bb7-451f-a8e3-3ae64eeae045,1177a7f2-24e6-4f35-bb25-0e5be989d8a4,2025-03-07,08:35:28,49,Gold,San Francisco,BOUTIQUE-DUBAI,ECLIPSE-EYE-10,Lipstick,151.09,Gift Card,Desktop,86.162.86.187,0,293
d19e2cb5-e535-4427-baaf-47b7c83005b9,3a2274a2-593e-409f-938f-9a84666cf27e,2025-02-27,04:44:34,52,Silver,Singapore,FLAGSHIP-ROME,ORION-CONCEAL-09,Foundation,106.58,Debit Card,Laptop,133.7.206.213,1,454
c4541843-ce39-4e0a-a5c6-0f20d466192c,10d63c77-bab7-4119-9971-9ed8ab8768e1,2025-03-25,05:37:38,55,Bronze,Sydney,BOUTIQUE-SHANGHAI,COSMIC-HIGHLIGHT-06,Eyeliner,54.33,Debit Card,Laptop,215.31.33.98,0,450
69cf9bef-f4a9-46ee-8c0d-5c8bb90414d8,77615af4-1f0a-4ad4-a847-7ce46df8e9cf,2025-03-26,14:40:47,30,Bronze,Shanghai,CONCESSION-SINGAPORE,SOLAR-BLUSH-04,Serum,193.73,Gift Card,Tablet,212.75.136.42,0,360
47e7bb95-62ff-41e2-bca7-feacf1f88d29,8ad8ca66-92b8-4ebf-8a18-3aa622f7bcc8,2025-07-22,20:56:36,64,Silver,San Francisco,POPUP-TOKYO,AURORA-LIP-01,Serum,103.1,Debit Card,Tablet,45.227.22.141,0,393
cd4cc71d-5b79-4559-b736-ff06fd16557d,daa0202c-e544-4ad9-9aec-44a34b03ef7c,2025-02-26,13:33:40,42,Platinum,Singapore,POPUP-TOKYO,COSMIC-HIGHLIGHT-06,Foundation,102.08,Debit Card,Desktop,156.101.209.88,0,400
971295ab-c6fc-4245-9485-e1abaf7d177f,701f5a10-4bd9-4cbd-b208-31ebe4ed7438,2025-08-05,20:34:19,26,Platinum,Zurich,BOUTIQUE-NYC,COSMIC-HIGHLIGHT-06,Setting Spray,81.35,None,Tablet,163.1.159.140,0,55
9d3f41de-6645-43a2-bd3d-12c72e70dc2b,e64a62b1-0647-4612-966f-b3f612fb1383,2025-03-06,11:30:34,21,Bronze,Monte Carlo,POPUP-TOKYO,STELLAR-FOUND-03,Foundation,97.4,Mobile Payment,Laptop,144.179.60.174,0,426
9cc3ff28-9a0b-430e-9280-397c5af311bf,09c2af40-5430-450c-be1b-962840cd17e5,2025-04-24,07:51:05,31,Bronze,Tokyo,BOUTIQUE-NYC,STELLAR-FOUND-03,Mascara,57.95,Gift Card,Mobile,120.44.237.45,0,468
8c8b62ca-2f70-4f76-aae2-4621f7b5b22f,623b006e-acfb-43b2-a2e2-67e399b9255c,2025-06-07,14:19:23,54,Platinum,Sydney,CONCESSION-SINGAPORE,STELLAR-FOUND-03,Concealer,218.56,Credit Card,Mobile,30.46.93.44,0,355
5451a209-0254-4945-b5f6-4942aba04fe4,f304cbe3-ef35-4728-ab73-3a475a075c6c,2025-08-02,13:16:09,51,Gold,San Francisco,BOUTIQUE-NYC,STELLAR-FOUND-03,Mascara,150.35,Mobile Payment,Mobile,48.162.10.86,0,214
f543bed5-a8d6-42a4-b48e-dd7f50d49f9f,2003d3bf-4374-4f05-a2ec-f3230443be41,2025-06-02,09:00:00,28,Platinum,Shanghai,BOUTIQUE-DUBAI,GALAXIA-SET-08,Foundation,190.38,None,Desktop,202.5.111.191,0,62
64e039c9-d9ef-4fbc-b736-c3926e128d73,f46e68b8-245a-4ea2-9166-0a76341ab7d6,2025-06-18,16:52:48,58,Bronze,Monaco,BOUTIQUE-SHANGHAI,ECLIPSE-EYE-10,Blush,209.24,Gift Card,Tablet,118.41.126.157,0,74
280ad17b-1893-440d-99a6-f3d674bcdce7,7607b1bb-abd9-4a57-af6b-2c82e2c952e3,2025-07-19,04:22:18,20,Silver,Rome,POPUP-MILAN,CELESTE-EYE-05,Setting Spray,293.12,Gift Card,Tablet,215.97.67.158,0,273
9001ba9e-ad9e-4f00-8800-ee60cb97c09e,01741a26-634f-4183-a1bd-99ff5c69748d,2025-06-07,15:34:00,45,None,Shanghai,CONCESSION-LONDON,ECLIPSE-EYE-10,Blush,67.07,Gift Card,Tablet,14.194.146.91,0,172
2ff6ad65-d759-4b8d-94fe-3a3d6450c6f5,6f052737-25c5-4a72-8e84-24738172534b,2025-05-31,22:59:31,46,Gold,London,BOUTIQUE-SHANGHAI,ECLIPSE-EYE-10,Mascara,154.48,Debit Card,Tablet,72.71.161.211,0,178
7c8edada-daa8-4e7f-984f-f6230d2b1a8c,a2d2c0fc-41fb-43c8-8f6a-d5a525bc028a,2025-04-24,15:19:00,26,Silver,San Francisco,BOUTIQUE-SHANGHAI,CELESTE-EYE-05,Serum,111.47,Mobile Payment,Laptop,58.96.139.102,0,354
8d586d93-a2f4-4498-8b35-e288ff098280,2734eaae-d047-44f8-92a3-9428b45d36fb,2025-04-10,13:51:18,20,Bronze,Monte Carlo,FLAGSHIP-PARIS,STELLAR-FOUND-03,Mascara,169.18,Gift Card,Mobile,46.151.132.225,0,171
942aa7bd-3146-4059-84d2-fa4ca5d1bb29,0151b1aa-7f4c-4fb8-b363-322cc4a77a5b,2025-06-25,19:14:50,42,Silver,Cannes,FLAGSHIP-ROME,ECLIPSE-EYE-10,Eyeshadow Palette,280.12,Credit Card,Laptop,68.47.250.181,0,84
da42a063-eb3d-4e84-bb21-d1593ad2b174,87d27f2b-5885-4019-947b-218fce6efca4,2025-03-15,00:35:23,51,None,Geneva,FLAGSHIP-ROME,GALAXIA-SET-08,Eyeliner,231.0,Debit Card,Desktop,149.186.178.230,0,132
6a591edd-8cc2-4f95-8597-75c9394d5ec1,df77318b-c926-4780-bd73-52a3c523318e,2025-05-13,06:26:56,29,Silver,Hong Kong,FLAGSHIP-LA,STELLAR-FOUND-03,Highlighter,215.49,Debit Card,Mobile,213.87.18.197,0,358
ebecf66f-734f-43a5-be87-297ee32ad131,d238f3de-35f2-4a6e-8d22-a656d637cc58,2025-06-04,17:27:25,59,VIP,Monaco,CONCESSION-LONDON,GALAXIA-SET-08,Eyeshadow Palette,160.31,Mobile Payment,Mobile,40.107.222.177,0,485
67d193ba-38cd-4a00-872b-d4c5167b429b,bc8fa66e-e36b-47a1-821f-a27294733b99,2025-03-14,07:10:45,26,Bronze,Sydney,CONCESSION-SINGAPORE,ORION-CONCEAL-09,Foundation,217.78,Mobile Payment,Laptop,166.147.106.175,1,231
a130e9c2-eadc-45a7-9b82-8d9bd3f00928,158936ed-19a0-4f67-80d2-d6d9609362ed,2025-04-27,23:41:24,32,Gold,Cannes,POPUP-MILAN,ECLIPSE-EYE-10,Lipstick,58.09,Mobile Payment,Desktop,180.137.46.107,0,125
524c5a0d-75b8-41e7-8fc9-aebbcfba8c85,bc78a490-0f9c-41ca-b13d-2862b26613c6,2025-08-06,12:14:16,57,Bronze,Cannes,POPUP-MILAN,LUNAR-MASC-02,Blush,196.56,Debit Card,Desktop,67.111.239.133,0,153
edf560ab-aea9-4b62-93cf-7a95eb6ea6bb,93b897d0-ea26-4df5-9a9b-bcc8e3ff55cb,2025-08-06,02:27:40,42,Gold,Tokyo,FLAGSHIP-ROME,GALAXIA-SET-08,Concealer,188.44,Gift Card,Mobile,9.59.95.243,0,281
03f21cae-ae8f-4566-916e-bafdb6999375,fe318e57-3f42-4147-9217-3960a6dad9ac,2025-07-15,07:33:48,22,VIP,Las Vegas,BOUTIQUE-SHANGHAI,ORION-CONCEAL-09,Eyeshadow Palette,136.66,Credit Card,Tablet,36.239.165.190,0,352
848198bf-2fd5-4b8f-9175-84c54a09f14b,f3926f33-cfec-41a0-a113-7a2e7b098d09,2025-06-18,19:51:44,28,Bronze,Monte Carlo,BOUTIQUE-DUBAI,NEBULA-SERUM-07,Setting Spray,100.38,Gift Card,Desktop,145.193.17.165,0,92
38a9d6f7-f500-423d-a0dc-a9ac2255e712,a3ff99b8-4407-45b8-bd11-fb6ee27fe151,2025-06-28,21:17:18,51,Bronze,Rome,FLAGSHIP-LA,NEBULA-SERUM-07,Blush,251.89,Credit Card,Laptop,180.53.183.4,0,453
22952db1-4b91-447e-a1e4-b0c448a67645,ad056aa2-fd30-4285-9d25-7ec07f5b9f69,2025-08-03,20:47:34,41,Silver,Shanghai,BOUTIQUE-NYC,ORION-CONCEAL-09,Eyeshadow Palette,63.47,Gift Card,Desktop,41.215.243.171,0,466
e15b13b3-b268-492e-8241-4194cfa0baa3,ee662c34-d683-4a0a-952b-6e70cffd5d56,2025-05-03,08:26:12,32,Bronze,San Francisco,FLAGSHIP-LA,SOLAR-BLUSH-04,Serum,67.42,Mobile Payment,Mobile,87.51.95.183,0,142
a619e5f1-7aab-4afb-920d-e3cad934c030,d762a4c5-1f92-4080-8a1b-b017d79144e5,2025-02-25,02:11:08,55,Gold,Paris,FLAGSHIP-PARIS,SOLAR-BLUSH-04,Highlighter,160.13,Credit Card,Tablet,79.83.239.95,0,193
5e4c8ab3-df50-4372-b930-db21e341ada8,32e83c6b-992f-4443-bc09-310a0f85c0d4,2025-04-11,09:07:40,25,Platinum,Los Angeles,FLAGSHIP-LA,STELLAR-FOUND-03,Mascara,113.14,Debit Card,Desktop,193.11.224.233,0,303
f4c69872-2609-452c-9011-6af0f72f1c1b,6fc34ae0-858f-48aa-a753-c75e441a8c63,2025-05-26,14:39:28,22,Silver,New York,BOUTIQUE-SHANGHAI,SOLAR-BLUSH-04,Mascara,236.36,Credit Card,Mobile,152.222.204.242,0,127
85e389db-4d6c-4d7e-8ee0-a5b6b214f98e,4af0873e-0159-4a35-8834-8bf55a6a2b1f,2025-07-17,08:44:39,65,Bronze,Singapore,CONCESSION-SINGAPORE,NEBULA-SERUM-07,Eyeshadow Palette,208.55,None,Desktop,214.124.129.191,0,312
513f6b09-593b-4d01-aefb-0a3e0e11589a,b648a4f7-3f43-42c4-b27d-cc292fa2c3f0,2025-02-28,15:12:20,43,Silver,Las Vegas,BOUTIQUE-SHANGHAI,SOLAR-BLUSH-04,Foundation,243.13,Gift Card,Tablet,154.172.247.205,0,119
50ae5de2-a4e3-4581-b59f-e5c619cba018,fee2268d-b8e4-4969-87e8-eed00d1fb165,2025-02-15,00:09:03,35,Gold,Shanghai,FLAGSHIP-ROME,LUNAR-MASC-02,Setting Spray,131.17,Mobile Payment,Laptop,77.20.119.55,0,198
4f02b202-996b-4c5f-a082-2b6616e050e9,63b012c0-c971-4091-905c-2a21c886f09d,2025-04-07,17:01:11,23,Bronze,Hong Kong,CONCESSION-SINGAPORE,NEBULA-SERUM-07,Foundation,235.13,None,Mobile,108.218.137.205,0,341
3318aec3-c19e-4668-b30f-df5cfb398769,bdf75149-39c3-475c-8563-135ac8fa66cf,2025-05-02,03:18:17,54,None,New York,POPUP-TOKYO,GALAXIA-SET-08,Blush,265.58,Debit Card,Mobile,152.14.83.85,0,263
8f6cda1b-600d-41b9-8f2d-6e546966031c,3d735ee6-69c5-4e08-a50f-8f5dc5079391,2025-04-09,04:45:28,65,Silver,Hong Kong,CONCESSION-SINGAPORE,COSMIC-HIGHLIGHT-06,Eyeliner,136.32,Gift Card,Tablet,237.153.101.71,0,409
8a380965-69b3-4582-a99b-d642ca1259ba,059edb76-3296-4aa4-924d-eb9dde723fdd,2025-03-21,23:00:14,30,Silver,Shanghai,FLAGSHIP-LA,SOLAR-BLUSH-04,Highlighter,134.97,Mobile Payment,Mobile,34.170.27.46,0,359
ebaadb3e-18df-4f90-b3d3-a2aa6a3551f0,0bc43f5b-59e4-41da-879b-4a9fc95b53b2,2025-04-20,02:09:00,45,Bronze,Paris,FLAGSHIP-LA,SOLAR-BLUSH-04,Highlighter,274.99,Mobile Payment,Tablet,80.72.177.234,0,196
71e4bcb2-c5c1-42b2-ae18-634fb7bcec17,46137430-34df-4ed9-aec5-7e5c80993fb5,2025-04-29,15:13:21,22,Gold,Geneva,FLAGSHIP-LA,ECLIPSE-EYE-10,Mascara,62.45,Mobile Payment,Mobile,102.84.235.0,0,74
3b0c1e23-77e1-426f-9ada-63a4ab090207,c77bc7c2-1abd-4968-be79-0c17c9f77c87,2025-05-08,13:19:50,30,Bronze,Shanghai,POPUP-TOKYO,CELESTE-EYE-05,Highlighter,137.55,Gift Card,Tablet,169.75.102.88,0,372
c0c44332-d0b5-4317-aba5-ca43c77dc448,6c0f8a1e-d6ef-4902-aa42-9dd36e45bb96,2025-03-16,15:23:29,34,Bronze,Paris,FLAGSHIP-ROME,LUNAR-MASC-02,Foundation,79.67,Gift Card,Desktop,78.157.41.94,0,158
ccfbe04b-c63c-48df-bd4c-e9f79f8791a0,7436bb95-5626-42e7-a4ad-fa64acfbbf6e,2025-02-15,22:50:02,57,Platinum,Miami,BOUTIQUE-NYC,NEBULA-SERUM-07,Setting Spray,57.25,Gift Card,Desktop,61.104.223.46,0,230
204d77cb-59a8-47b5-9c70-b3ec13ed4402,b66f3655-9026-487e-b2b1-0c4ec7975ca7,2025-06-21,10:05:53,62,Gold,Monte Carlo,CONCESSION-LONDON,NEBULA-SERUM-07,Setting Spray,78.22,Mobile Payment,Desktop,186.125.78.191,0,300
4ad3a5ac-d5d4-4f45-b142-ea817eef6610,999bc10a-dd16-4b55-bd31-fa1c60136b4f,2025-06-04,04:03:17,49,Bronze,London,FLAGSHIP-ROME,AURORA-LIP-01,Mascara,157.81,Credit Card,Mobile,2.244.81.176,0,252
a3c9dda8-ff11-4f9a-b218-3d64ed6dface,68e4340e-29f8-4701-b540-6c8a3fbcbe6f,2025-03-30,12:04:34,46,Bronze,Milan,FLAGSHIP-LA,CELESTE-EYE-05,Eyeshadow Palette,221.74,Debit Card,Tablet,26.241.201.108,0,353
98e2a5f5-2835-4975-add1-f8ae67c2225a,aa305fe7-b776-47d3-aa73-9dd5b58b7a08,2025-03-19,15:11:12,20,Bronze,Rome,FLAGSHIP-ROME,SOLAR-BLUSH-04,Setting Spray,122.32,Gift Card,Tablet,234.241.192.237,0,219
bd203a0f-ffcb-4e42-95b2-973d3cc8ac15,ca7f24f6-e1f8-40aa-a8dd-d8c2fed34fc7,2025-05-22,08:52:24,57,Bronze,Rome,FLAGSHIP-PARIS,ORION-CONCEAL-09,Foundation,262.42,Credit Card,Laptop,181.124.49.198,0,224
3a968b27-1a92-4d35-a932-8bd05700b966,f405943a-0adf-47c9-84e3-17e89ee4c37d,2025-06-30,00:07:49,51,Bronze,London,POPUP-MILAN,ECLIPSE-EYE-10,Lipstick,159.4,None,Desktop,33.162.68.204,0,396
c0abaaeb-52ad-4f5d-a5ee-5d07aa690d53,8bc08fb3-655b-4028-afb4-7de1bd07d501,2025-04-13,22:15:24,57,Bronze,Zurich,POPUP-MILAN,GALAXIA-SET-08,Eyeshadow Palette,292.06,Mobile Payment,Laptop,198.167.144.217,0,219
eea4b124-c414-4101-be78-1e223b6c50c7,bfc261bd-564b-4d67-a52b-ca0b82b47aa3,2025-06-22,14:15:47,44,Silver,New York,CONCESSION-LONDON,ECLIPSE-EYE-10,Eyeliner,288.54,Credit Card,Desktop,153.201.36.177,0,51
bcc5edc8-2c8b-4940-8991-aa7a1ff33737,aff6ccbd-4de5-45e3-a51a-a3338983582c,2025-07-07,01:12:29,,None,Shanghai,CONCESSION-LONDON,SOLAR-BLUSH-04,Concealer,243.32,Mobile Payment,Laptop,126.13.113.91,0,183
bb5471a4-26b5-48a0-903a-b6af6bd5a213,b429daab-8d76-48db-993d-43c0a470b408,2025-08-04,23:49:06,62,Silver,Singapore,BOUTIQUE-NYC,AURORA-LIP-01,Serum,283.1,Debit Card,Desktop,197.120.188.185,0,176
04961922-ac25-4d46-9c90-c3f7dea102af,70499128-fd84-4004-9ffc-99bb996e2950,2025-05-15,16:42:13,50,Gold,Zurich,FLAGSHIP-PARIS,COSMIC-HIGHLIGHT-06,Highlighter,226.77,Gift Card,Tablet,88.0.203.39,0,95
e08a71b7-160b-445a-beb1-9534b74bf061,02ff8aef-b4d9-4b1e-bbb7-47774b109c72,2025-03-04,15:24:43,23,None,Zurich,BOUTIQUE-SHANGHAI,NEBULA-SERUM-07,Highlighter,273.9,Mobile Payment,Desktop,166.117.70.255,0,243
0a855dfc-152f-498c-b09a-b44ce445febc,37a5cfbb-b43d-49b5-ad9d-7a738398daa5,2025-05-26,09:59:20,41,VIP,Miami,FLAGSHIP-ROME,GALAXIA-SET-08,Lipstick,109.12,Credit Card,Mobile,49.22.108.154,0,411
c92c6e49-c5b4-40ba-a007-d4fc19d98261,1cc9acc3-8a00-4fce-9081-14ea6fd0c8c9,2025-02-24,05:40:46,36,Gold,Milan,CONCESSION-SINGAPORE,CELESTE-EYE-05,Eyeshadow Palette,136.36,Gift Card,Desktop,112.47.173.196,0,258
191bebd9-c57c-4122-8b04-a36bfe87b7f5,b07c507c-0052-4a25-b04d-64538c2287a1,2025-06-05,01:47:59,33,Gold,Dubai,CONCESSION-SINGAPORE,SOLAR-BLUSH-04,Mascara,238.23,Credit Card,Desktop,168.92.217.77,0,345
caf34f3d-f321-469b-b04b-c936aed03030,bb2f0650-8199-4bc4-b5f0-f7c751b2ad13,2025-02-18,17:33:07,57,Gold,Zurich,BOUTIQUE-SHANGHAI,LUNAR-MASC-02,Foundation,156.14,Debit Card,Tablet,73.159.198.246,0,107
04a77817-a4f0-4593-8397-1580f8b0bacd,b7d7b894-61e2-452d-97c3-7be0099f79ff,2025-06-11,08:30:40,45,Platinum,Monte Carlo,POPUP-MILAN,ORION-CONCEAL-09,Lipstick,259.33,Debit Card,Mobile,9.133.215.91,0,127
a001fe9e-bfa2-49dc-920c-1b27db355444,029784b9-8d11-4998-b36c-f5b4e16464a9,2025-03-05,09:12:23,50,Silver,Zurich,BOUTIQUE-SHANGHAI,ECLIPSE-EYE-10,Serum,269.41,Gift Card,Tablet,42.203.54.238,0,251
fb6f026c-e094-429a-ac13-cbcdcae682d2,3a96ddc2-49bd-423c-a66b-92633bbc352c,2025-05-05,01:55:42,65,Bronze,Milan,FLAGSHIP-ROME,AURORA-LIP-01,Setting Spray,124.93,Credit Card,Laptop,207.42.177.51,0,338
f9737f17-03a4-490d-b3e8-bb35f837b32d,7f08cd25-9073-44d0-bb48-0dcc852dd550,2025-07-11,06:07:15,58,Silver,Monaco,FLAGSHIP-PARIS,COSMIC-HIGHLIGHT-06,Mascara,255.86,Credit Card,Laptop,168.207.6.82,0,111
1e111286-5f4b-4725-bafe-09389a557786,de58cee1-f609-49d9-8ce1-5f24e2a0c5f6,2025-06-03,20:27:20,30,Gold,Rome,FLAGSHIP-LA,STELLAR-FOUND-03,Concealer,88.57,Credit Card,Mobile,82.65.196.232,0,317
a1d9aab2-235e-45a0-bea5-2932afc0df36,6b667c0b-01c6-4057-b649-ffa9238d8fc5,2025-07-10,00:10:50,60,Gold,Geneva,POPUP-TOKYO,ORION-CONCEAL-09,Mascara,133.55,Credit Card,Laptop,3.248.205.216,0,175
dad8b667-0a11-4168-b616-397b559d69d6,ca6f9374-92e0-42c7-849a-8e7b0895637e,2025-05-28,08:37:07,62,None,Rome,FLAGSHIP-LA,SOLAR-BLUSH-04,Lipstick,179.49,Debit Card,Mobile,198.27.155.217,0,98
42fc86f5-4777-485b-a4ef-fb495336c0b6,a7e6cddd-0e1b-48fa-acdf-105dcbfdf6c5,2025-07-27,12:50:15,42,Bronze,Milan,POPUP-TOKYO,COSMIC-HIGHLIGHT-06,Eyeliner,106.61,Credit Card,Desktop,67.59.230.190,0,137
c7fae1ef-b4fc-4095-b6b8-9918de4cd13f,b2200b9a-2c09-4f17-ab24-d1684542e897,2025-05-31,00:02:37,59,Bronze,New York,CONCESSION-SINGAPORE,ORION-CONCEAL-09,Lipstick,194.82,Debit Card,Laptop,200.242.171.186,0,383
0721f3f5-c3a5-4544-9401-3d535cb34174,3eea5d3b-706d-4a87-b051-1ef8b87ee510,2025-04-29,22:30:44,53,Platinum,Sydney,CONCESSION-LONDON,ORION-CONCEAL-09,Lipstick,194.67,Credit Card,Desktop,29.91.217.196,0,310
7a255ecd-0bf9-4753-9250-9e9a54ff8e10,f28ec1de-ca60-4a6a-9512-d03ecf4e8dd5,2025-03-15,19:09:23,,Silver,Monte Carlo,FLAGSHIP-ROME,NEBULA-SERUM-07,Lipstick,101.73,Credit Card,Tablet,223.40.76.3,0,228
82214463-b338-4b0c-8630-91bca86be934,bb45f377-1c51-4ba2-bd28-cc3a4489dc16,2025-05-28,02:15:10,55,Silver,Paris,FLAGSHIP-LA,ORION-CONCEAL-09,Mascara,248.91,Mobile Payment,Laptop,87.132.101.232,0,118
b3d656a9-d0f7-4a31-a7e7-8f8b6ccf2be4,48c4f112-8e0d-4572-9a28-eebcf540903a,2025-02-19,15:05:43,24,Bronze,Monte Carlo,BOUTIQUE-SHANGHAI,LUNAR-MASC-02,Lipstick,207.91,Mobile Payment,Tablet,112.24.237.144,0,416
